ds,y,unique_visitors,sessions,bounce_rate,avg_session_duration,pages_per_session,ad_spend,seo_score,social_trend_index,campaign_flag,holiday_flag,weekday,month
2023-03-02 00:00:00,3394,1368,1374,0.520821753,184.4444793,2.926764327,43.45716723,63.16347137,59.64168931,0,0,3,3
2023-03-03 00:00:00,3875,1344,1483,0.434599048,167.8082925,3.004724279,54.27890441,63.56249317,56.38498598,0,0,4,3
2023-03-04 00:00:00,3830,1275,1307,0.449278122,185.5786896,3.387826423,48.10755659,62.77256828,64.38706579,0,0,5,3
2023-03-05 00:00:00,3586,1213,1297,0.43859098,156.6561188,3.182176774,53.28662002,62.22454924,62.17686332,0,0,6,3
2023-03-06 00:00:00,3829,1413,1370,0.456363411,174.4202799,3.23814341,53.61921854,63.67920204,59.29600579,0,0,0,3
2023-03-07 00:00:00,5323,1629,1721,0.45558698,228.5751707,3.581965998,63.20661656,63.39945136,50.50918783,0,0,1,3
2023-03-08 00:00:00,3977,1409,1395,0.441086795,203.7086913,3.286692479,46.57213849,63.76595986,53.28465008,0,0,2,3
2023-03-09 00:00:00,3513,1401,1441,0.479335649,174.8778681,2.846606584,35.23142183,63.48503809,56.40212079,0,0,3,3
2023-03-10 00:00:00,3988,1289,1496,0.434744743,179.7491973,3.066525405,60.67222417,63.03860879,55.86386041,0,0,4,3
2023-03-11 00:00:00,3685,1246,1367,0.486897181,151.4010529,3.156861505,46.68511828,63.20621299,53.32750943,0,0,5,3
2023-03-12 00:00:00,3450,1251,1305,0.472018672,173.4539854,3.078924303,61.14592445,62.4573169,42.99875165,0,0,6,3
2023-03-13 00:00:00,4917,1416,1713,0.449639102,177.8903772,3.317818171,53.83377113,62.76024921,46.56581953,0,0,0,3
2023-03-14 00:00:00,4266,1477,1483,0.434688165,191.2386712,3.30757918,48.6886247,61.46571133,46.81164763,0,0,1,3
2023-03-15 00:00:00,4902,1562,1731,0.515488073,215.5902079,3.350707103,53.48775894,62.40338914,37.20667848,0,0,2,3
2023-03-16 00:00:00,4023,1571,1529,0.422235612,194.3416883,3.012956076,69.5101256,62.54145065,40.96659777,0,0,3,3
2023-03-17 00:00:00,3113,1278,1327,0.462192123,181.0522196,2.724111662,70.76980529,61.04041929,41.07224807,0,0,4,3
2023-03-18 00:00:00,3432,1213,1192,0.434805387,164.8506386,3.311728391,50.69381135,61.59691707,39.09770625,0,0,5,3
2023-03-19 00:00:00,3238,1112,1182,0.509432359,159.9189251,3.2344042,51.60190593,60.75458427,34.69423531,0,0,6,3
2023-03-20 00:00:00,4413,1394,1468,0.47660479,186.1135442,3.507744328,60.76240157,60.68310278,40.01321699,0,0,0,3
2023-03-21 00:00:00,5212,1570,1624,0.423785768,207.7287836,3.676572172,41.54338967,59.9146291,41.19976888,0,0,1,3
2023-03-22 00:00:00,5283,1569,1733,0.45806589,200.8459387,3.534901466,53.33070373,62.13401581,43.32088477,0,0,2,3
2023-03-23 00:00:00,3925,1462,1494,0.454476744,206.6941008,3.042807762,49.74137152,61.76155068,43.97074833,0,0,3,3
2023-03-24 00:00:00,3619,1311,1398,0.437755385,179.8271972,2.980828724,53.13908211,61.06007617,46.4457542,0,0,4,3
2023-03-25 00:00:00,3323,1236,1348,0.480056886,162.6212673,2.879488528,41.66631194,62.32097832,49.88088115,0,0,5,3
2023-03-26 00:00:00,3482,1286,1255,0.467542898,166.8782357,3.228798362,34.10432507,59.98525179,53.55257315,0,0,6,3
2023-03-27 00:00:00,4439,1468,1486,0.456470961,181.3723713,3.461603483,29.27016564,63.03176242,53.4255571,0,0,0,3
2023-03-28 00:00:00,4858,1555,1637,0.442878673,183.1242418,3.423360206,38.82615887,59.5979731,55.00595123,0,0,1,3
2023-03-29 00:00:00,4566,1570,1698,0.455619675,198.5978363,3.114834478,45.41324715,59.90641098,58.09537694,0,0,2,3
2023-03-30 00:00:00,4506,1475,1654,0.453627502,190.8895396,3.154677164,47.06808413,59.07957977,53.2469409,0,0,3,3
2023-03-31 00:00:00,3609,1394,1449,0.455026928,167.161474,2.885464302,69.37231162,59.67646006,61.1803845,0,0,4,3
2023-04-01 00:00:00,2887,1258,1301,0.438081482,163.8782119,2.555220175,61.0599337,59.96737404,59.99831071,0,0,5,4
2023-04-02 00:00:00,3179,1149,1156,0.506676723,164.5764453,3.242637991,40.37908884,58.84652515,59.8683597,0,0,6,4
2023-04-03 00:00:00,4605,1377,1468,0.418487402,187.7369189,3.586333729,53.47708452,60.56711037,61.8918916,0,0,0,4
2023-04-04 00:00:00,5251,1467,1519,0.45696535,202.2677535,4.005563553,45.92921764,58.86096251,51.95986823,0,0,1,4
2023-04-05 00:00:00,4550,1528,1584,0.433080818,201.1700911,3.302454722,47.15636162,58.72540041,50.31339641,0,0,2,4
2023-04-06 00:00:00,3828,1427,1492,0.49953229,175.0055459,3.017687373,51.85325649,57.38090159,55.16024893,0,0,3,4
2023-04-07 00:00:00,3440,1353,1458,0.426149652,189.2295526,2.704433993,56.19171117,58.54546611,52.20385877,0,0,4,4
2023-04-08 00:00:00,3228,1221,1248,0.435254061,159.0825318,2.975023006,46.60741516,57.83228956,50.51053083,0,0,5,4
2023-04-09 00:00:00,3506,1249,1264,0.426769194,163.5545058,3.181569273,60.63851533,57.19990454,46.38840943,0,0,6,4
2023-04-10 00:00:00,4102,1374,1473,0.459703952,176.5747915,3.231006039,38.58061774,56.87616778,47.65422363,0,0,0,4
2023-04-11 00:00:00,4008,1464,1316,0.402944744,190.7525131,3.464906281,50.06339062,60.17176338,46.56301851,0,0,1,4
2023-04-12 00:00:00,3958,1492,1521,0.428332186,214.9391387,2.984961089,75.97673727,57.08692643,43.63363206,0,0,2,4
2023-04-13 00:00:00,4432,1524,1512,0.382174897,202.538118,3.310705102,52.23079743,55.74705006,40.20782595,0,0,3,4
2023-04-14 00:00:00,3338,1258,1397,0.460466769,175.7662593,2.772182348,64.33214507,56.36285228,33.92765272,0,0,4,4
2023-04-15 00:00:00,2987,1145,1177,0.442305514,159.4264402,2.926363354,50.91520178,56.87012478,42.30770862,0,0,5,4
2023-04-16 00:00:00,3185,1245,1272,0.411222034,170.5545502,2.855766953,55.80777095,57.33272898,43.91590688,0,0,6,4
2023-04-17 00:00:00,4162,1418,1485,0.482568282,180.7379698,3.276794586,49.43216806,57.20914349,42.92398656,0,0,0,4
2023-04-18 00:00:00,5340,1730,1765,0.404906257,193.7344005,3.443974027,98.29592419,57.2033227,39.54275789,1,0,1,4
2023-04-19 00:00:00,5184,1732,1784,0.466596351,202.8796175,3.378436053,92.20517603,55.75844069,45.78648516,1,0,2,4
2023-04-20 00:00:00,4932,1664,1755,0.425714647,184.2660973,3.221376255,104.3030136,56.62471632,48.24275173,1,0,3,4
2023-04-21 00:00:00,4262,1517,1561,0.501301269,173.8449679,3.214133216,91.48462811,55.29371832,52.4512394,1,0,4,4
2023-04-22 00:00:00,4125,1521,1564,0.479798476,162.543651,3.079836813,106.6558524,55.44030325,47.37167023,1,0,5,4
2023-04-23 00:00:00,4916,1691,1691,0.4256223,170.3927306,3.333538546,110.85287,55.03720605,51.54584559,1,0,6,4
2023-04-24 00:00:00,5335,1672,1659,0.422487523,173.8086304,3.682486128,103.6653141,54.66642328,56.58065354,1,0,0,4
2023-04-25 00:00:00,5745,1753,1846,0.46230202,202.7379932,3.613833834,97.13751266,56.82396901,56.40712823,1,0,1,4
2023-04-26 00:00:00,5786,1852,1973,0.434816697,190.4354433,3.373352783,104.5396558,56.35848468,54.46633202,1,0,2,4
2023-04-27 00:00:00,4948,1752,1714,0.441665597,182.9520083,3.327252134,96.91326944,56.56192741,60.25353753,1,0,3,4
2023-04-28 00:00:00,4141,1421,1546,0.491421294,166.0330746,3.140920057,59.35547125,55.54534283,61.48526402,0,0,4,4
2023-04-29 00:00:00,3635,1254,1365,0.434851293,149.780924,3.063007792,31.68593916,56.20908041,60.26388869,0,0,5,4
2023-04-30 00:00:00,3560,1318,1448,0.458602549,174.5199932,2.850180118,46.64392632,53.60279132,60.4080339,0,0,6,4
2023-05-01 00:00:00,4119,1400,1491,0.478638834,170.3094752,3.224973276,30.09188005,56.16462441,58.23357097,0,0,0,5
2023-05-02 00:00:00,4859,1517,1641,0.468409789,188.6474663,3.444921437,35.0493917,55.42183725,62.25315163,0,0,1,5
2023-05-03 00:00:00,5411,1519,1761,0.437899661,212.0526353,3.536618427,63.6386223,55.82080112,53.53282147,0,0,2,5
2023-05-04 00:00:00,4088,1457,1508,0.438078696,182.9718478,3.121160468,58.95184982,55.52854467,52.5768751,0,0,3,5
2023-05-05 00:00:00,3529,1275,1272,0.401089664,169.4408984,3.153691926,42.80519767,54.12220684,52.25816588,0,0,4,5
2023-05-06 00:00:00,3607,1329,1294,0.42562461,150.3811517,3.19634195,34.97496544,53.57792146,52.63686208,0,0,5,5
2023-05-07 00:00:00,4067,1229,1398,0.465414513,172.6928824,3.380939731,20.35471162,54.33660549,43.28267115,0,0,6,5
2023-05-08 00:00:00,4836,1349,1536,0.445863534,188.4673624,3.634373419,44.56504492,55.5923078,41.73027236,0,0,0,5
2023-05-09 00:00:00,4611,1611,1617,0.446384076,203.0260887,3.292493477,74.20415012,55.70227116,37.65191646,0,0,1,5
2023-05-10 00:00:00,4610,1525,1546,0.473865649,204.8738565,3.477221322,54.34884271,53.63510359,42.27977085,0,0,2,5
2023-05-11 00:00:00,3817,1402,1449,0.411126179,189.4135659,3.003923944,44.40427714,54.01890063,37.63539387,0,0,3,5
2023-05-12 00:00:00,3377,1351,1502,0.446168719,166.0785585,2.596504933,54.6508021,54.27981018,39.09707055,0,0,4,5
2023-05-13 00:00:00,3191,1307,1289,0.462973288,152.3517487,2.875800398,34.39041647,54.65487469,41.98413457,0,0,5,5
2023-05-14 00:00:00,3481,1235,1175,0.434738938,177.2624256,3.40605303,47.02676637,53.66533969,38.32609272,0,0,6,5
2023-05-15 00:00:00,4379,1273,1474,0.492944313,187.6480427,3.485413708,50.99477473,53.62660789,41.68415739,0,0,0,5
2023-05-16 00:00:00,5578,1562,1664,0.471393868,188.7035874,3.903454132,49.13899348,54.25412594,41.28367145,0,0,1,5
2023-05-17 00:00:00,4936,1558,1671,0.45139204,199.8968759,3.416140252,57.90806122,55.19551583,45.78144493,0,0,2,5
2023-05-18 00:00:00,4757,1489,1549,0.500572825,185.6765239,3.614990303,53.44645226,53.96792703,47.08654681,0,0,3,5
2023-05-19 00:00:00,3634,1303,1398,0.40828727,160.0402182,2.961822445,56.68326018,55.07788801,45.69898957,0,0,4,5
2023-05-20 00:00:00,3097,1254,1222,0.457080171,162.2779555,2.937790684,43.11627718,56.30327023,49.49404474,0,0,5,5
2023-05-21 00:00:00,3205,1282,1292,0.466853845,160.2084437,2.88522762,58.97815408,53.99975716,55.35643953,0,0,6,5
2023-05-22 00:00:00,4746,1424,1503,0.422563349,170.4746333,3.615377854,66.28936948,55.15763497,55.518968,0,0,0,5
2023-05-23 00:00:00,4202,1528,1430,0.4531577,180.8453041,3.399467232,40.2985048,56.45702945,52.04401185,0,0,1,5
2023-05-24 00:00:00,4237,1436,1486,0.409490566,183.8605232,3.251284695,41.12304344,55.08776138,59.78516901,0,0,2,5
2023-05-25 00:00:00,4476,1492,1540,0.467462592,184.9634135,3.381675865,63.35784336,55.01159234,55.75585681,0,0,3,5
2023-05-26 00:00:00,3818,1367,1415,0.484989171,170.4713755,3.157962733,48.08656013,56.8333688,63.98681833,0,0,4,5
2023-05-27 00:00:00,3509,1262,1291,0.465481961,151.7484337,3.159704898,64.03821392,55.45355744,63.07229652,0,0,5,5
2023-05-28 00:00:00,3498,1295,1296,0.400279802,170.8707646,3.06866741,45.57464288,56.95930716,60.61893555,0,0,6,5
2023-05-29 00:00:00,4026,1421,1362,0.420996194,179.3445346,3.383070133,64.55045576,56.38388042,59.48138721,0,0,0,5
2023-05-30 00:00:00,4651,1464,1547,0.461077564,201.4054828,3.487921378,51.31485817,55.71710158,57.19121806,0,0,1,5
2023-05-31 00:00:00,4629,1458,1510,0.443324,197.6694503,3.537197859,52.58228823,56.64946832,58.27046987,0,0,2,5
2023-06-01 00:00:00,4435,1478,1450,0.365925793,180.8064984,3.436142686,65.64718022,56.60472539,53.22650288,0,0,3,6
2023-06-02 00:00:00,3311,1229,1294,0.49053904,172.4635009,2.999947511,46.38229523,57.42418382,52.93191895,0,0,4,6
2023-06-03 00:00:00,3419,1152,1192,0.461411655,147.8746966,3.328272842,40.58877904,55.97836261,52.6158031,0,0,5,6
2023-06-04 00:00:00,3503,1180,1212,0.431291496,169.7577556,3.320544521,45.51435792,56.69555303,46.08937103,0,0,6,6
2023-06-05 00:00:00,3595,1332,1255,0.479848668,170.6285079,3.346305427,54.52333951,56.72454627,43.81258439,0,0,0,6
2023-06-06 00:00:00,4793,1382,1498,0.423810063,204.8189549,3.665634539,34.34240928,57.62584077,40.18200554,0,0,1,6
2023-06-07 00:00:00,4333,1349,1333,0.422034477,196.1140008,3.721882278,56.37470903,56.03589454,38.98826694,0,0,2,6
2023-06-08 00:00:00,4101,1280,1349,0.457496451,199.3030099,3.525087549,44.61228682,58.22101253,35.50512539,0,0,3,6
2023-06-09 00:00:00,3501,1293,1305,0.506685282,160.0960933,3.163696468,61.47812661,57.81673245,42.44020725,0,0,4,6
2023-06-10 00:00:00,2610,1016,1047,0.506019575,153.7237447,2.938429515,26.05739695,56.18307493,45.42674363,0,0,5,6
2023-06-11 00:00:00,3416,1158,1282,0.466655081,168.1727198,3.097766986,42.13434225,58.86090501,44.52670771,0,0,6,6
2023-06-12 00:00:00,3848,1183,1274,0.46387157,191.7049709,3.508479207,33.13531849,60.04223735,36.11205786,0,0,0,6
2023-06-13 00:00:00,5227,1433,1586,0.467881232,212.3027187,3.834687157,41.73770534,58.96815075,44.35624919,0,0,1,6
2023-06-14 00:00:00,4174,1285,1370,0.40497853,199.9122199,3.467448047,52.47665901,59.5539518,48.03142103,0,0,2,6
2023-06-15 00:00:00,3814,1289,1379,0.466070322,207.0551311,3.216336127,48.20773375,58.37527066,44.29073267,0,0,3,6
2023-06-16 00:00:00,3333,1357,1304,0.431231924,168.4256797,2.93659777,47.46622431,56.79341011,48.07913295,0,0,4,6
2023-06-17 00:00:00,3205,1257,1300,0.466866301,171.489118,2.867716412,48.40815129,56.77769277,43.97632085,0,0,5,6
2023-06-18 00:00:00,3300,1181,1227,0.449039707,154.9415604,3.108678736,52.03388241,59.04547257,53.02541784,0,0,6,6
2023-06-19 00:00:00,4510,1379,1532,0.46503625,184.2020051,3.420350503,39.91463958,58.36846274,51.1481582,0,0,0,6
2023-06-20 00:00:00,4875,1430,1465,0.447679368,172.2196992,3.843512257,57.06849641,58.21718283,56.83380307,0,0,1,6
2023-06-21 00:00:00,4175,1317,1400,0.350497133,188.2826481,3.332751467,56.6266597,59.24138781,53.13470606,0,0,2,6
2023-06-22 00:00:00,3970,1380,1464,0.452112623,193.3444428,3.135952167,53.85037938,60.09294297,60.63826335,0,0,3,6
2023-06-23 00:00:00,3584,1369,1517,0.472518717,158.1979367,2.753242667,55.56533443,58.19846008,62.82281715,0,0,4,6
2023-06-24 00:00:00,3446,1250,1304,0.47068981,164.7709379,3.076620838,52.96418001,59.3766249,57.65046041,0,0,5,6
2023-06-25 00:00:00,3780,1174,1281,0.452786158,173.4279516,3.414441473,70.35073303,61.50987068,56.33851138,0,0,6,6
2023-06-26 00:00:00,4199,1377,1328,0.499264851,174.9867981,3.718164875,49.12905829,59.0992091,52.54161955,0,0,0,6
2023-06-27 00:00:00,3689,1244,1206,0.453477458,185.9471001,3.540565163,46.92916782,61.21854356,57.01907422,0,0,1,6
2023-06-28 00:00:00,3807,1348,1262,0.45581824,194.7566921,3.495565079,42.4647242,60.03791155,54.49011622,0,0,2,6
2023-06-29 00:00:00,3468,1201,1308,0.478080629,179.0195516,3.094719688,39.67737329,61.24165926,49.68577915,0,0,3,6
2023-06-30 00:00:00,3500,1238,1341,0.464131918,170.3101896,3.031921935,37.55528212,61.9655684,53.58426561,0,0,4,6
2023-07-01 00:00:00,3189,1116,1222,0.430371427,161.522348,2.996087655,41.11202687,61.78084022,48.65008885,0,0,5,7
2023-07-02 00:00:00,3338,1177,1196,0.382713614,161.3032691,3.152758515,49.29319618,62.11876908,44.54758278,0,0,6,7
2023-07-03 00:00:00,3830,1260,1288,0.435686373,196.7435924,3.420816045,53.34295128,60.22659325,43.99744539,0,0,0,7
2023-07-04 00:00:00,4393,1363,1423,0.46696463,188.4425915,3.590276714,50.51142059,62.65874468,46.9790156,0,0,1,7
2023-07-05 00:00:00,4503,1388,1557,0.432095151,213.41289,3.321863736,42.34464723,60.8574076,43.99049601,0,0,2,7
2023-07-06 00:00:00,4054,1352,1534,0.470781223,178.2652824,3.076930394,59.00184564,62.13257473,40.60023314,0,0,3,7
2023-07-07 00:00:00,3623,1179,1285,0.457715973,172.0501009,3.267790602,57.39412672,62.2919294,42.10803593,0,0,4,7
2023-07-08 00:00:00,3417,1083,1155,0.495953941,172.3324958,3.475403978,48.40351693,62.67697829,36.51726413,0,0,5,7
2023-07-09 00:00:00,3385,1207,1348,0.447007235,175.6769419,2.900232247,43.47083855,62.68431449,40.34783118,0,0,6,7
2023-07-10 00:00:00,3305,1178,1222,0.464028445,175.797421,3.141371065,55.48427921,61.65619002,41.43227831,0,0,0,7
2023-07-11 00:00:00,3739,1272,1311,0.459312816,201.1873269,3.308461692,51.87973587,61.29972891,40.77217565,0,0,1,7
2023-07-12 00:00:00,4074,1361,1420,0.487736097,203.7103491,3.36003654,35.51872741,63.6683132,45.07147699,0,0,2,7
2023-07-13 00:00:00,3580,1228,1229,0.395546753,183.278283,3.304585855,49.32019744,63.12476084,43.31986224,0,0,3,7
2023-07-14 00:00:00,3560,1293,1347,0.43950188,177.4818246,3.044568788,52.62035812,64.22768422,49.30425278,0,0,4,7
2023-07-15 00:00:00,2372,940,935,0.482767443,179.1263635,2.967700852,41.00305214,63.16920511,51.65557631,0,0,5,7
2023-07-16 00:00:00,3327,1096,1207,0.502240631,169.080377,3.246892747,51.89843393,61.94048867,43.4737297,0,0,6,7
2023-07-17 00:00:00,3654,1208,1301,0.457202145,185.6635638,3.254848075,35.45177515,64.43942153,57.9097545,0,0,0,7
2023-07-18 00:00:00,4880,1450,1626,0.435355139,202.3581794,3.451067703,63.361861,63.22632839,47.09200032,0,0,1,7
2023-07-19 00:00:00,3745,1331,1289,0.465401592,184.8887922,3.376675313,62.47949985,64.05772758,55.97016775,0,0,2,7
2023-07-20 00:00:00,3576,1296,1484,0.472806952,193.2799215,2.808586485,47.47482666,63.18276279,62.08573278,0,0,3,7
2023-07-21 00:00:00,2712,1195,1161,0.442464278,161.1547295,2.694056159,53.63454338,65.58435548,58.79741895,0,0,4,7
2023-07-22 00:00:00,2575,1116,1105,0.467221179,154.6025723,2.708981412,25.90078034,63.16852015,55.60144205,0,0,5,7
2023-07-23 00:00:00,2806,980,999,0.491279554,185.9827882,3.293927282,38.4365234,63.80775811,56.46806794,0,0,6,7
2023-07-24 00:00:00,4180,1284,1432,0.50671377,177.4673839,3.442336296,47.0622108,64.34768918,62.09040592,0,0,0,7
2023-07-25 00:00:00,3646,1103,1170,0.466414413,188.2348886,3.622104498,39.27866979,63.23794469,52.05380123,0,0,1,7
2023-07-26 00:00:00,3927,1449,1504,0.444012208,211.024384,3.012763225,57.14396483,64.74525749,59.62187132,0,0,2,7
2023-07-27 00:00:00,3130,1264,1277,0.445123617,179.2009048,2.828716415,69.97296531,66.10588071,54.17353109,0,0,3,7
2023-07-28 00:00:00,3553,1378,1352,0.469976025,166.8481338,3.058961288,88.23385281,64.07726513,48.64802335,1,0,4,7
2023-07-29 00:00:00,3190,1403,1553,0.453841774,172.9919634,2.377560696,91.62536596,65.03106209,48.25065478,1,0,5,7
2023-07-30 00:00:00,4235,1332,1452,0.461552951,164.791046,3.386031509,102.3544837,61.94902772,44.72311764,1,0,6,7
2023-07-31 00:00:00,4583,1548,1730,0.418263712,164.3840295,3.028601877,116.1111615,64.71635338,48.25983821,1,0,0,7
2023-08-01 00:00:00,5021,1496,1601,0.48304798,201.0765258,3.668561236,87.77625687,64.49326619,45.96238541,1,0,1,8
2023-08-02 00:00:00,4111,1594,1463,0.408482499,195.5338994,3.202977298,102.4903612,64.03298103,37.02420177,1,0,2,8
2023-08-03 00:00:00,4209,1469,1451,0.433782519,204.0761896,3.335210495,118.2129885,65.97218847,39.77953497,1,0,3,8
2023-08-04 00:00:00,4298,1300,1396,0.456181926,165.2604557,3.567950382,83.48240852,64.59779508,37.66116389,1,0,4,8
2023-08-05 00:00:00,2755,1275,1315,0.517041566,171.0137015,2.478659099,87.18930793,64.77386286,43.88052991,1,0,5,8
2023-08-06 00:00:00,4045,1392,1422,0.443183247,182.1203507,3.280181067,95.76393394,64.5954166,36.20042352,1,0,6,8
2023-08-07 00:00:00,3871,1474,1466,0.430019526,171.4905678,3.031632763,94.79411587,63.07100438,45.80299864,1,0,0,8
2023-08-08 00:00:00,5726,1670,1832,0.427611756,193.7044994,3.585246042,108.1260129,63.8649677,42.08180096,1,0,1,8
2023-08-09 00:00:00,4703,1540,1653,0.492454956,203.384811,3.33933979,102.4165972,65.96109349,40.27929876,1,0,2,8
2023-08-10 00:00:00,4535,1502,1615,0.362375462,180.1042173,3.151386217,82.2503794,62.88700349,43.62934006,1,0,3,8
2023-08-11 00:00:00,3056,1253,1276,0.423171988,174.0252747,2.743980944,105.154104,64.2215049,45.36993414,1,0,4,8
2023-08-12 00:00:00,3573,1303,1380,0.539250621,158.2522389,3.089402846,94.22461113,64.57288942,46.17614479,1,0,5,8
2023-08-13 00:00:00,3216,1337,1314,0.473590198,161.9126946,2.85143407,112.7444722,66.69496221,52.50968992,1,0,6,8
2023-08-14 00:00:00,4818,1449,1512,0.416820452,180.4893839,3.641592759,93.72412464,65.69264253,50.65509074,1,0,0,8
2023-08-15 00:00:00,4413,1612,1489,0.442878724,196.3492768,3.418042196,93.63384717,64.33356748,49.69379939,1,1,1,8
2023-08-16 00:00:00,3271,1253,1218,0.444711678,201.1373659,3.100156087,55.41131611,66.15599233,56.67928541,0,0,2,8
2023-08-17 00:00:00,3792,1240,1282,0.472129629,182.6894113,3.444417117,57.62926482,64.06579266,53.60112009,0,0,3,8
2023-08-18 00:00:00,3398,1178,1376,0.508439188,165.770608,2.912849669,54.48099364,65.76438239,57.49279652,0,0,4,8
2023-08-19 00:00:00,2837,1038,996,0.46896851,159.3155659,3.314821819,33.14402683,63.33958586,57.27269133,0,0,5,8
2023-08-20 00:00:00,2706,932,921,0.439670087,163.9157939,3.385376863,55.3803444,65.7091771,57.13563091,0,0,6,8
2023-08-21 00:00:00,3495,1188,1260,0.473612533,175.6115066,3.233636165,39.65691948,64.16159364,65.01257798,0,0,0,8
2023-08-22 00:00:00,4425,1278,1455,0.423188683,198.8760261,3.482894298,52.35276112,63.46546599,57.98754953,0,0,1,8
2023-08-23 00:00:00,4065,1285,1362,0.411687916,181.3509408,3.404901811,35.76265565,64.19759435,56.97101105,0,0,2,8
2023-08-24 00:00:00,4182,1274,1382,0.393948606,181.3730122,3.430690392,54.46322148,64.6074712,49.0096425,0,0,3,8
2023-08-25 00:00:00,2925,1070,1105,0.406300276,168.523047,3.013821742,41.93401096,63.74549205,50.26331994,0,0,4,8
2023-08-26 00:00:00,2717,1026,1051,0.430418605,151.9402899,2.968553149,37.1736535,64.69914137,50.64590789,0,0,5,8
2023-08-27 00:00:00,3158,1106,1165,0.420530043,180.6553505,3.10112972,57.13820136,63.46209109,44.70120392,0,0,6,8
2023-08-28 00:00:00,3717,1253,1274,0.459397096,180.1886185,3.383153899,52.41644522,64.56042616,48.38535114,0,0,0,8
2023-08-29 00:00:00,4107,1146,1244,0.408154209,197.4043264,3.760810675,43.86023199,64.27244428,40.15701222,0,0,1,8
2023-08-30 00:00:00,3453,1176,1140,0.348378052,194.6662512,3.381435293,64.51178849,63.65480107,41.32258677,0,0,2,8
2023-08-31 00:00:00,3298,1130,1237,0.415428519,188.5198856,3.046430298,45.59347578,63.15531669,39.2321564,0,0,3,8
2023-09-01 00:00:00,2727,1061,1117,0.439098339,159.1697906,2.813416766,50.32107674,63.62483265,40.74368286,0,0,4,9
2023-09-02 00:00:00,2572,1010,1050,0.439148475,158.8032714,2.822541594,52.68913448,63.89590677,38.07852978,0,0,5,9
2023-09-03 00:00:00,2184,929,899,0.501449476,154.9932861,2.860686438,43.80334066,65.2757372,39.43804,0,0,6,9
2023-09-04 00:00:00,3322,1175,1177,0.431593723,177.2259642,3.243190245,54.71136293,64.0177278,40.28192105,0,0,0,9
2023-09-05 00:00:00,4699,1297,1440,0.470563968,170.037464,3.799576313,44.66547653,63.91491621,39.9785219,0,0,1,9
2023-09-06 00:00:00,3657,1215,1263,0.442118563,188.2185262,3.33937437,45.88361678,65.88447671,45.22038359,0,0,2,9
2023-09-07 00:00:00,3698,1228,1307,0.44547673,203.3169388,3.266312086,63.6264264,63.1655548,46.37632773,0,0,3,9
2023-09-08 00:00:00,2368,1111,1118,0.428192719,179.6263027,2.430566896,39.59413947,62.98464351,47.50894882,0,0,4,9
2023-09-09 00:00:00,2639,957,1003,0.45554848,173.6918351,3.046956886,25.87219669,63.05137289,48.708625,0,0,5,9
2023-09-10 00:00:00,2900,1092,1072,0.432910852,178.240583,3.108835096,66.10936995,61.18288976,54.61484143,0,0,6,9
2023-09-11 00:00:00,3157,1051,1109,0.455100729,186.7298742,3.296977302,75.49327953,61.58978158,53.63133466,0,0,0,9
2023-09-12 00:00:00,3983,1213,1296,0.437048775,191.1079428,3.536084249,45.94730735,61.3668637,55.31480616,0,0,1,9
2023-09-13 00:00:00,4041,1319,1406,0.414349203,189.1260488,3.281529172,30.63161959,62.35771469,58.13238491,0,0,2,9
2023-09-14 00:00:00,2575,1107,1112,0.476502702,200.1451208,2.700654768,46.89516024,61.37091041,64.09944873,0,0,3,9
2023-09-15 00:00:00,2806,1015,1049,0.466059342,171.968005,3.110767788,47.1377705,61.5164102,55.7282105,0,0,4,9
2023-09-16 00:00:00,3066,1102,1186,0.443870077,185.4416699,2.981898137,48.10076159,62.2970641,62.30957068,0,0,5,9
2023-09-17 00:00:00,2935,1064,1106,0.460228528,160.7123906,3.078317146,38.86611958,61.90270919,54.06976564,0,0,6,9
2023-09-18 00:00:00,3535,1232,1276,0.447485324,199.7289585,3.200028232,55.79561142,60.70651989,59.66150815,0,0,0,9
2023-09-19 00:00:00,4266,1329,1522,0.418108536,194.0687117,3.205920755,55.24507375,60.02587041,62.54356331,0,0,1,9
2023-09-20 00:00:00,3739,1257,1260,0.444802928,212.8590442,3.425472764,35.0559438,61.65791705,57.70090359,0,0,2,9
2023-09-21 00:00:00,3827,1154,1274,0.428115519,205.6445922,3.448117944,56.99196732,61.12267355,54.85071263,0,0,3,9
2023-09-22 00:00:00,2331,907,900,0.424906113,161.0928259,2.966951495,70.52684982,58.56824067,50.54386093,0,0,4,9
2023-09-23 00:00:00,2530,1002,1085,0.408628939,155.651461,2.656742303,51.71960332,59.68684606,50.0931416,0,0,5,9
2023-09-24 00:00:00,2942,982,1066,0.445105516,154.0335781,3.186128983,46.62674838,59.99101798,47.01860221,0,0,6,9
2023-09-25 00:00:00,3237,1086,1113,0.46700912,167.7005551,3.382596714,48.57996786,60.43004735,43.30323279,0,0,0,9
2023-09-26 00:00:00,3888,1226,1213,0.423296483,202.3072982,3.672700983,56.15256767,60.38745918,42.89547513,0,0,1,9
2023-09-27 00:00:00,3501,1244,1184,0.518309301,197.5322745,3.502040858,32.69328394,59.5880405,42.77682866,0,0,2,9
2023-09-28 00:00:00,2813,1272,1297,0.473316442,189.201338,2.528265245,51.64390703,59.71700664,38.68866012,0,0,3,9
